"TIME","GEO","UNIT","SEX","AGE","ICD10","Value"
"1995","ES22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","129.3"
"1995","ES22","Rate","Total","65 years or over","Intentional self-harm","10.1"
"1995","ES23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","131.9"
"1995","ES23","Rate","Total","65 years or over","Intentional self-harm","18.8"
"1995","ES24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","211.2"
"1995","ES24","Rate","Total","65 years or over","Intentional self-harm","20.1"
"1995","ES30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","133.7"
"1995","ES30","Rate","Total","65 years or over","Intentional self-harm","7.8"
"1995","ES41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","127.3"
"1995","ES41","Rate","Total","65 years or over","Intentional self-harm","18.5"
"1995","ES42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","142.2"
"1995","ES42","Rate","Total","65 years or over","Intentional self-harm","24.4"
"1995","ES43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","84.4"
"1995","ES43","Rate","Total","65 years or over","Intentional self-harm","18.6"
"1995","ES51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","188.2"
"1995","ES51","Rate","Total","65 years or over","Intentional self-harm","17.1"
"1995","ES52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","140.4"
"1995","ES52","Rate","Total","65 years or over","Intentional self-harm","20.7"
"1995","ES53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.8"
"1995","ES53","Rate","Total","65 years or over","Intentional self-harm","25.7"
"1995","ES61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","114.0"
"1995","ES61","Rate","Total","65 years or over","Intentional self-harm","20.6"
"1995","ES62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.9"
"1995","ES62","Rate","Total","65 years or over","Intentional self-harm","20.3"
"1995","ES63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","167.1"
"1995","ES63","Rate","Total","65 years or over","Intentional self-harm","13.9"
"1995","ES70","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","111.8"
"1995","ES70","Rate","Total","65 years or over","Intentional self-harm","16.0"
"1995","FR10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","93.4"
"1995","FR10","Rate","Total","65 years or over","Intentional self-harm","20.7"
"1995","FR21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","124.6"
"1995","FR21","Rate","Total","65 years or over","Intentional self-harm","47.6"
"1995","FR22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","122.2"
"1995","FR22","Rate","Total","65 years or over","Intentional self-harm","55.8"
"1995","FR23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.5"
"1995","FR23","Rate","Total","65 years or over","Intentional self-harm","62.1"
"1995","FR24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","137.1"
"1995","FR24","Rate","Total","65 years or over","Intentional self-harm","56.7"
"1995","FR25","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","133.0"
"1995","FR25","Rate","Total","65 years or over","Intentional self-harm","51.9"
"1995","FR26","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.1"
"1995","FR26","Rate","Total","65 years or over","Intentional self-harm","42.5"
"1995","FR30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","123.9"
"1995","FR30","Rate","Total","65 years or over","Intentional self-harm","48.1"
"1995","FR41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","159.6"
"1995","FR41","Rate","Total","65 years or over","Intentional self-harm","37.4"
"1995","FR42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","196.6"
"1995","FR42","Rate","Total","65 years or over","Intentional self-harm","30.4"
"1995","FR43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","175.3"
"1995","FR43","Rate","Total","65 years or over","Intentional self-harm","36.5"
"1995","FR51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","128.1"
"1995","FR51","Rate","Total","65 years or over","Intentional self-harm","44.4"
"1995","FR52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","136.4"
"1995","FR52","Rate","Total","65 years or over","Intentional self-harm","54.2"
"1995","FR53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","112.0"
"1995","FR53","Rate","Total","65 years or over","Intentional self-harm","48.8"
"1995","FR61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","116.6"
"1995","FR61","Rate","Total","65 years or over","Intentional self-harm","41.9"
"1995","FR62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","107.2"
"1995","FR62","Rate","Total","65 years or over","Intentional self-harm","25.9"
"1995","FR63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.6"
"1995","FR63","Rate","Total","65 years or over","Intentional self-harm","46.7"
"1995","FR71","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","110.8"
"1995","FR71","Rate","Total","65 years or over","Intentional self-harm","34.2"
"1995","FR72","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.4"
"1995","FR72","Rate","Total","65 years or over","Intentional self-harm","38.4"
"1995","FR81","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","95.7"
"1995","FR81","Rate","Total","65 years or over","Intentional self-harm","31.6"
"1995","FR82","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","98.1"
"1995","FR82","Rate","Total","65 years or over","Intentional self-harm","39.7"
"1995","FR83","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","72.0"
"1995","FR83","Rate","Total","65 years or over","Intentional self-harm","19.6"
"1995","HU10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","22.5"
"1995","HU10","Rate","Total","65 years or over","Intentional self-harm","57.5"
"1995","HU21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.7"
"1995","HU21","Rate","Total","65 years or over","Intentional self-harm","52.9"
"1995","HU22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","24.9"
"1995","HU22","Rate","Total","65 years or over","Intentional self-harm","40.0"
"1995","HU23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","24.0"
"1995","HU23","Rate","Total","65 years or over","Intentional self-harm","62.0"
"1995","HU31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","40.3"
"1995","HU31","Rate","Total","65 years or over","Intentional self-harm","58.9"
"1995","HU32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","24.6"
"1995","HU32","Rate","Total","65 years or over","Intentional self-harm","90.0"
"1995","HU33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","44.5"
"1995","HU33","Rate","Total","65 years or over","Intentional self-harm","103.2"
"1995","NL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","231.1"
"1995","NL11","Rate","Total","65 years or over","Intentional self-harm","23.6"
"1995","NL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","184.6"
"1995","NL12","Rate","Total","65 years or over","Intentional self-harm","23.2"
"1995","NL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","176.1"
"1995","NL13","Rate","Total","65 years or over","Intentional self-harm","15.0"
"1995","NL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","178.1"
"1995","NL21","Rate","Total","65 years or over","Intentional self-harm","21.6"
"1995","NL22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","182.3"
"1995","NL22","Rate","Total","65 years or over","Intentional self-harm","10.6"
"1995","NL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","90.7"
"1995","NL23","Rate","Total","65 years or over","Intentional self-harm","8.2"
"1995","NL31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","191.5"
"1995","NL31","Rate","Total","65 years or over","Intentional self-harm","14.4"
"1995","NL32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","226.0"
"1995","NL32","Rate","Total","65 years or over","Intentional self-harm","14.7"
"1995","NL33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","195.2"
"1995","NL33","Rate","Total","65 years or over","Intentional self-harm","14.4"
"1995","NL34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","168.5"
"1995","NL34","Rate","Total","65 years or over","Intentional self-harm","13.6"
"1995","NL41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","158.9"
"1995","NL41","Rate","Total","65 years or over","Intentional self-harm","11.5"
"1995","NL42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","182.5"
"1995","NL42","Rate","Total","65 years or over","Intentional self-harm","11.8"
"1995","AT11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.1"
"1995","AT11","Rate","Total","65 years or over","Intentional self-harm","27.9"
"1995","AT12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.6"
"1995","AT12","Rate","Total","65 years or over","Intentional self-harm","35.8"
"1995","AT13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.1"
"1995","AT13","Rate","Total","65 years or over","Intentional self-harm","47.5"
"1995","AT21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","4.6"
"1995","AT21","Rate","Total","65 years or over","Intentional self-harm","38.3"
"1995","AT22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","6.9"
"1995","AT22","Rate","Total","65 years or over","Intentional self-harm","49.4"
"1995","AT31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.7"
"1995","AT31","Rate","Total","65 years or over","Intentional self-harm","45.1"
"1995","AT32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.1"
"1995","AT32","Rate","Total","65 years or over","Intentional self-harm","56.8"
"1995","AT33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.3"
"1995","AT33","Rate","Total","65 years or over","Intentional self-harm","35.2"
"1995","AT34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","15.5"
"1995","AT34","Rate","Total","65 years or over","Intentional self-harm","54.2"
"1995","SE11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","203.5"
"1995","SE11","Rate","Total","65 years or over","Intentional self-harm","23.5"
"1995","SE12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","117.7"
"1995","SE12","Rate","Total","65 years or over","Intentional self-harm","27.3"
"1995","SE21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","137.0"
"1995","SE21","Rate","Total","65 years or over","Intentional self-harm","18.4"
"1995","SE22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.7"
"1995","SE22","Rate","Total","65 years or over","Intentional self-harm","27.1"
"1995","SE23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","185.1"
"1995","SE23","Rate","Total","65 years or over","Intentional self-harm","17.6"
"1995","SE31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","178.5"
"1995","SE31","Rate","Total","65 years or over","Intentional self-harm","26.7"
"1995","SE32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","199.7"
"1995","SE32","Rate","Total","65 years or over","Intentional self-harm","28.2"
"1995","SE33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","201.1"
"1995","SE33","Rate","Total","65 years or over","Intentional self-harm","13.7"
"1995","NO01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","146.7"
"1995","NO01","Rate","Total","65 years or over","Intentional self-harm","22.4"
"1995","NO02","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","132.8"
"1995","NO02","Rate","Total","65 years or over","Intentional self-harm","24.0"
"1995","NO03","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","100.8"
"1995","NO03","Rate","Total","65 years or over","Intentional self-harm","16.0"
"1995","NO04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","129.7"
"1995","NO04","Rate","Total","65 years or over","Intentional self-harm","18.7"
"1995","NO05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","85.3"
"1995","NO05","Rate","Total","65 years or over","Intentional self-harm","9.7"
"1995","NO06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","118.0"
"1995","NO06","Rate","Total","65 years or over","Intentional self-harm","14.6"
"1995","NO07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","82.7"
